,n,range,value
1075,20,"(-0.000964, 0.333]",7.967526311007904e-05
1076,20,"(-0.000964, 0.333]",0.2444518477942085
1077,20,"(-0.000964, 0.333]",0.1619706551321088
1078,20,"(-0.000964, 0.333]",0.4699520815908223
1079,20,"(-0.000964, 0.333]",0.0012170977158034492
1080,20,"(-0.000964, 0.333]",0.0063068881160080695
1081,20,"(-0.000964, 0.333]",0.013722914921574488
1082,20,"(-0.000964, 0.333]",0.012203735911876117
1083,20,"(-0.000964, 0.333]",0.018813550144679274
1084,20,"(-0.000964, 0.333]",0.37156248745433257
1085,20,"(-0.000964, 0.333]",0.09067827249894996
1086,20,"(-0.000964, 0.333]",0.01339822837114905
1087,20,"(-0.000964, 0.333]",0.08996729790365468
1088,20,"(-0.000964, 0.333]",0.3015961222900664
1089,20,"(-0.000964, 0.333]",0.010793258088054055
1090,20,"(-0.000964, 0.333]",0.03873622356096596
1091,20,"(-0.000964, 0.333]",0.038758612463321226
1092,20,"(0.333, 0.665]",0.20476408171921526
1093,20,"(0.333, 0.665]",0.08788222067133789
1094,20,"(0.333, 0.665]",0.04729998441198276
1095,20,"(0.333, 0.665]",0.10549091195400723
1096,20,"(0.333, 0.665]",0.1253371428467127
1097,20,"(0.333, 0.665]",0.11902391613483972
1098,20,"(0.333, 0.665]",0.039942881711411
1099,20,"(-0.000964, 0.333]",0.04224577044621498
1100,20,"(0.665, 0.998]",0.035515087081016916
1101,20,"(0.333, 0.665]",0.014149945670329633
1102,20,"(0.333, 0.665]",0.03804858924302102
1103,20,"(-0.000964, 0.333]",0.07488983268077197
1104,20,"(-0.000964, 0.333]",0.1796198620666176
1105,20,"(-0.000964, 0.333]",0.16750546811692926
1106,20,"(-0.000964, 0.333]",0.016404991340523898
1107,20,"(-0.000964, 0.333]",0.0165463177541226
1108,20,"(-0.000964, 0.333]",0.23557965601073455
1109,20,"(-0.000964, 0.333]",0.15698167251248368
1110,20,"(-0.000964, 0.333]",0.06608421420220555
1111,20,"(-0.000964, 0.333]",0.11514781813527175
1112,20,"(-0.000964, 0.333]",0.3454972536296484
1113,20,"(-0.000964, 0.333]",0.12360913163968384
1114,20,"(-0.000964, 0.333]",0.11941485737776572
1115,20,"(-0.000964, 0.333]",0.15126660411609996
1116,20,"(0.665, 0.998]",0.0042508874171061205
1117,20,"(0.665, 0.998]",0.09109561593900496
1118,20,"(0.333, 0.665]",0.17774647624984702
1119,20,"(0.333, 0.665]",0.1182598742288013
1120,20,"(-0.000964, 0.333]",0.07075710580710068
1121,20,"(-0.000964, 0.333]",0.05556253580822467
1122,20,"(-0.000964, 0.333]",0.04916946828434167
1123,20,"(-0.000964, 0.333]",0.04752390891230528
1124,20,"(0.665, 0.998]",0.25428893465965513
1125,20,"(0.665, 0.998]",0.01932671014217961
1126,20,"(0.333, 0.665]",0.18758899645224383
1127,20,"(0.333, 0.665]",0.08754599968128388
1128,20,"(-0.000964, 0.333]",0.22865616497161528
1129,20,"(-0.000964, 0.333]",0.14659236629311664
1130,20,"(-0.000964, 0.333]",0.2050089988800291
1131,20,"(-0.000964, 0.333]",0.21368916174846816
1132,20,"(0.665, 0.998]",0.20509644814262704
1133,20,"(0.333, 0.665]",0.004266788301222171
1134,20,"(-0.000964, 0.333]",0.09179402498890539
1135,20,"(-0.000964, 0.333]",0.05128867646230334
1136,20,"(-0.000964, 0.333]",0.02751394126185843
1137,20,"(-0.000964, 0.333]",0.17874995446768807
1138,20,"(-0.000964, 0.333]",0.17927107999099698
1139,20,"(-0.000964, 0.333]",0.17802108501904626
1140,20,"(0.665, 0.998]",0.024332725320583243
1141,20,"(0.665, 0.998]",0.019536080388477498
1142,20,"(0.665, 0.998]",0.0
1143,20,"(-0.000964, 0.333]",0.0
1144,20,"(-0.000964, 0.333]",0.0
1145,20,"(-0.000964, 0.333]",0.0
1146,20,"(-0.000964, 0.333]",0.0
1147,20,"(-0.000964, 0.333]",0.0
1148,20,"(0.333, 0.665]",0.48770947618929367
1149,20,"(-0.000964, 0.333]",0.5454855632138335
1150,20,"(-0.000964, 0.333]",0.0017569281732108585
1151,20,"(-0.000964, 0.333]",0.6340111192929014
1152,20,"(-0.000964, 0.333]",0.6422018904743643
1153,20,"(-0.000964, 0.333]",0.6422018904743643
1154,20,"(-0.000964, 0.333]",0.09728028815162615
1155,20,"(-0.000964, 0.333]",0.0974089501077178
1156,20,"(0.333, 0.665]",0.13140042640959984
1157,20,"(0.333, 0.665]",0.12658854019395968
1158,20,"(0.333, 0.665]",0.01936132702935422
1159,20,"(-0.000964, 0.333]",0.08338987820186756
1160,20,"(-0.000964, 0.333]",0.007870614988334596
1161,20,"(-0.000964, 0.333]",0.007740942603174674
1162,20,"(-0.000964, 0.333]",0.0
1163,20,"(-0.000964, 0.333]",0.0
1164,20,"(0.333, 0.665]",0.12498365188663078
1165,20,"(0.665, 0.998]",0.19828542627743653
1166,20,"(0.665, 0.998]",0.1885892489451558
1167,20,"(0.333, 0.665]",0.0888789626476211
1168,20,"(0.333, 0.665]",0.07304619043092184
1169,20,"(-0.000964, 0.333]",0.0
1170,20,"(-0.000964, 0.333]",0.0
1171,20,"(-0.000964, 0.333]",0.0037928075042741364
1172,20,"(-0.000964, 0.333]",0.10099342144693209
1173,20,"(-0.000964, 0.333]",0.009871055747630732
1174,20,"(-0.000964, 0.333]",0.0
1175,20,"(-0.000964, 0.333]",0.0011570881611308549
1176,20,"(-0.000964, 0.333]",0.07875757005242584
1177,20,"(-0.000964, 0.333]",0.07081361237727121
1178,20,"(-0.000964, 0.333]",0.028334141685106607
1179,20,"(-0.000964, 0.333]",0.00046793020787261417
1180,20,"(-0.000964, 0.333]",0.12857008946406423
1181,20,"(-0.000964, 0.333]",0.0014494865723428734
1182,20,"(-0.000964, 0.333]",0.0
1183,20,"(-0.000964, 0.333]",0.13471048986277345
1184,20,"(-0.000964, 0.333]",0.0
1185,20,"(-0.000964, 0.333]",0.0034224144926076707
1186,20,"(-0.000964, 0.333]",0.032188835973834394
1187,20,"(-0.000964, 0.333]",0.05804706983316426
1188,20,"(-0.000964, 0.333]",0.48179835067511223
1189,20,"(-0.000964, 0.333]",0.1289502111052725
1190,20,"(-0.000964, 0.333]",0.16641463992700423
1191,20,"(-0.000964, 0.333]",0.005642548316856608
1192,20,"(-0.000964, 0.333]",0.08424186967457475
1193,20,"(-0.000964, 0.333]",0.0009737386846082775
1194,20,"(-0.000964, 0.333]",0.03804699433831619
1195,20,"(-0.000964, 0.333]",0.014705894129063547
1196,20,"(-0.000964, 0.333]",0.00033732417489180705
1197,20,"(-0.000964, 0.333]",0.1009140208601937
1198,20,"(-0.000964, 0.333]",0.011051863324860568
1199,20,"(-0.000964, 0.333]",0.05486701293576452
1200,20,"(-0.000964, 0.333]",0.01081755786763946
1201,20,"(-0.000964, 0.333]",0.0
1202,20,"(0.333, 0.665]",0.0
1203,20,"(-0.000964, 0.333]",0.052609026494714536
1204,20,"(-0.000964, 0.333]",0.07359624305754163
1205,20,"(-0.000964, 0.333]",0.0
1206,20,"(-0.000964, 0.333]",0.10025212334265007
1207,20,"(-0.000964, 0.333]",0.18080222589764158
1208,20,"(-0.000964, 0.333]",0.013193516082328886
1209,20,"(-0.000964, 0.333]",0.17590447647363766
1210,20,"(-0.000964, 0.333]",0.17023101238408625
1211,20,"(-0.000964, 0.333]",0.0
1212,20,"(-0.000964, 0.333]",0.0
1213,20,"(-0.000964, 0.333]",0.0
1214,20,"(-0.000964, 0.333]",0.004514135082467569
1215,20,"(-0.000964, 0.333]",0.1280354111770998
1216,20,"(0.333, 0.665]",0.0
1217,20,"(0.333, 0.665]",0.008451299905881232
1218,20,"(-0.000964, 0.333]",0.0
1219,20,"(-0.000964, 0.333]",0.02982917667996503
1220,20,"(-0.000964, 0.333]",0.06501047060854749
1221,20,"(-0.000964, 0.333]",0.006273223824828025
1222,20,"(-0.000964, 0.333]",0.17568530781281747
1223,20,"(-0.000964, 0.333]",0.0004774326174304308
1224,20,"(-0.000964, 0.333]",0.0011448995957489996
1225,20,"(0.333, 0.665]",0.1091503364947609
1226,20,"(-0.000964, 0.333]",0.24897780264088856
1227,20,"(-0.000964, 0.333]",0.004759827947643525
1228,20,"(-0.000964, 0.333]",0.14676043762232568
1229,20,"(-0.000964, 0.333]",5.7978152100778315e-05
1230,20,"(-0.000964, 0.333]",0.16556514349344656
1231,20,"(-0.000964, 0.333]",0.0003438040284059403
1232,20,"(-0.000964, 0.333]",0.4682046152908915
1233,20,"(-0.000964, 0.333]",0.0120742167353623
1234,20,"(-0.000964, 0.333]",0.04931684581449105
1235,20,"(-0.000964, 0.333]",0.005165677032738213
1236,20,"(-0.000964, 0.333]",0.09320632383637642
1237,20,"(-0.000964, 0.333]",0.005662418450286802
1238,20,"(-0.000964, 0.333]",0.16793836872726225
1239,20,"(-0.000964, 0.333]",0.0006771414952879922
1240,20,"(-0.000964, 0.333]",0.00037039063958155575
1241,20,"(-0.000964, 0.333]",0.05224673874051798
1242,20,"(-0.000964, 0.333]",0.1750188427931397
1243,20,"(-0.000964, 0.333]",0.09069009040441554
1244,30,"(0.333, 0.665]",0.16837117628581785
1245,30,"(-0.000964, 0.333]",0.0
1246,30,"(0.333, 0.665]",4.9592118339486053e-05
1247,30,"(0.665, 0.998]",0.0005544834838380053
1248,30,"(0.665, 0.998]",0.0
1249,30,"(0.665, 0.998]",0.10760098572288469
1250,30,"(0.665, 0.998]",0.0008801391432896557
1251,30,"(0.665, 0.998]",0.00011444155227547581
1252,30,"(0.665, 0.998]",0.001913365044326933
1253,30,"(0.665, 0.998]",0.002346175234714837
1254,30,"(0.665, 0.998]",0.43616504676639684
1255,30,"(0.665, 0.998]",0.35435996763168753
1256,30,"(0.333, 0.665]",8.348212505922722e-06
1257,30,"(0.333, 0.665]",0.0
1258,30,"(0.333, 0.665]",0.0007631134125362576
1259,30,"(0.665, 0.998]",0.19981607839710186
1260,30,"(0.665, 0.998]",0.34479117163882433
1261,30,"(0.665, 0.998]",0.05852191136076787
1262,30,"(0.665, 0.998]",0.13156184261342524
1263,30,"(0.665, 0.998]",0.01905395673067938
1264,30,"(0.665, 0.998]",0.11307807620736292
1265,30,"(0.665, 0.998]",0.0898892150287128
1266,30,"(0.665, 0.998]",0.0400891098205253
1267,30,"(0.665, 0.998]",0.0
1268,30,"(0.333, 0.665]",0.0
1269,30,"(0.665, 0.998]",0.0
1270,30,"(0.665, 0.998]",0.0
1271,30,"(0.665, 0.998]",0.0
1272,30,"(0.665, 0.998]",0.015147258194080783
1273,30,"(0.333, 0.665]",0.14268722339101333
1274,30,"(0.665, 0.998]",0.0
1275,30,"(0.665, 0.998]",0.030317965433653567
1276,30,"(0.665, 0.998]",0.0
1277,30,"(0.665, 0.998]",0.0
1278,30,"(0.333, 0.665]",0.43270665376057327
1279,30,"(0.665, 0.998]",0.10806795290228643
1280,30,"(0.665, 0.998]",0.051468598470742866
1281,30,"(0.665, 0.998]",0.0011057372803063427
1282,30,"(0.665, 0.998]",0.10695772242331462
1283,30,"(0.665, 0.998]",0.16269568168139723
1284,30,"(0.665, 0.998]",0.07649174340814711
1285,30,"(0.665, 0.998]",0.2798254447280878
1286,30,"(0.333, 0.665]",0.00016273353976952742
1287,30,"(0.333, 0.665]",0.29224582618463396
1288,30,"(-0.000964, 0.333]",0.0
1289,30,"(0.665, 0.998]",0.00896357571384557
1290,30,"(0.333, 0.665]",0.4092865853814047
1291,30,"(0.665, 0.998]",0.014788575022627199
1292,30,"(0.665, 0.998]",0.0873058117910859
1293,30,"(0.665, 0.998]",0.07773702611281423
1294,30,"(0.665, 0.998]",0.43616504676639684
1295,30,"(0.333, 0.665]",8.348212505922722e-06
1296,30,"(0.665, 0.998]",0.221953404076462
1297,30,"(0.665, 0.998]",0.2514007864982235
1298,30,"(0.333, 0.665]",0.29224582618463396
1299,30,"(0.665, 0.998]",0.0008421754262554347
1300,30,"(0.333, 0.665]",0.0009582706220552776
1301,30,"(0.665, 0.998]",0.1976980691266014
1302,30,"(0.665, 0.998]",0.011296194877622696
1303,30,"(0.333, 0.665]",0.0
1304,30,"(0.665, 0.998]",0.00016520199145083324
1305,30,"(0.665, 0.998]",0.001039019800652103
1306,30,"(0.333, 0.665]",0.0254197657001091
1307,30,"(0.665, 0.998]",0.00140527092807531
1308,30,"(0.665, 0.998]",0.0005074337421521149
1309,30,"(0.665, 0.998]",0.5198815557880441
1310,30,"(0.665, 0.998]",0.0033829748050838663
1311,30,"(0.333, 0.665]",0.09920859178343666
1312,30,"(0.333, 0.665]",0.0
1313,30,"(0.665, 0.998]",0.185984372488961
1314,30,"(0.665, 0.998]",0.11124926341962832
1315,30,"(0.665, 0.998]",0.012108610226036827
1316,30,"(0.665, 0.998]",0.1392525838206716
1317,30,"(0.333, 0.665]",0.13765173041465822
1318,30,"(0.665, 0.998]",0.0015322104469234516
1319,30,"(0.665, 0.998]",0.12033988112567512
1320,30,"(0.333, 0.665]",0.09658667597396547
1321,30,"(0.665, 0.998]",0.030400610211153378
1322,30,"(0.333, 0.665]",0.0
1323,30,"(0.665, 0.998]",0.1881029360416418
1324,30,"(0.665, 0.998]",2.6781704874236456e-05
1325,30,"(0.665, 0.998]",0.2783286606063993
1326,30,"(0.665, 0.998]",0.16672355497022656
1327,30,"(0.665, 0.998]",0.0027717617594298334
1328,30,"(0.665, 0.998]",0.03015566276058856
1329,30,"(0.333, 0.665]",0.02865748564647302
1330,30,"(-0.000964, 0.333]",0.0
1331,30,"(-0.000964, 0.333]",0.013189363591023684
1332,30,"(-0.000964, 0.333]",0.1925793933389344
1333,30,"(-0.000964, 0.333]",0.004888089172553893
1334,30,"(-0.000964, 0.333]",0.04162007016757918
1335,30,"(-0.000964, 0.333]",0.0
1336,30,"(-0.000964, 0.333]",0.0
1337,30,"(-0.000964, 0.333]",0.0
1338,30,"(0.665, 0.998]",0.02568681170799784
1339,30,"(-0.000964, 0.333]",0.0
1340,30,"(-0.000964, 0.333]",0.0
1341,30,"(-0.000964, 0.333]",0.01687063425768374
1342,30,"(-0.000964, 0.333]",0.14789097193212833
1343,30,"(-0.000964, 0.333]",0.0
1344,30,"(-0.000964, 0.333]",0.0
1345,30,"(-0.000964, 0.333]",0.00032982205132999956
1346,30,"(0.665, 0.998]",0.15193353943291615
1347,30,"(0.665, 0.998]",0.22726160506848653
1348,30,"(0.333, 0.665]",0.0
1349,30,"(0.665, 0.998]",0.004458007440423721
1350,30,"(-0.000964, 0.333]",0.0
1351,30,"(-0.000964, 0.333]",0.048408909528922246
1352,30,"(-0.000964, 0.333]",0.07020008963598408
1353,30,"(-0.000964, 0.333]",0.05445436763113286
1354,30,"(0.665, 0.998]",0.002678134328551215
1355,30,"(0.665, 0.998]",0.01006432107541881
1356,30,"(0.665, 0.998]",0.06963735198805888
1357,30,"(-0.000964, 0.333]",0.12932439542249044
1358,30,"(-0.000964, 0.333]",0.18891639242789365
1359,30,"(-0.000964, 0.333]",0.0028851050215034503
1360,30,"(-0.000964, 0.333]",0.0
1361,30,"(-0.000964, 0.333]",0.0
1362,30,"(0.333, 0.665]",0.003638771881810729
1363,30,"(0.333, 0.665]",0.006326058268633573
1364,30,"(0.333, 0.665]",0.0090238291063056
1365,30,"(-0.000964, 0.333]",0.01666592965024191
1366,30,"(-0.000964, 0.333]",0.11899189498731809
1367,30,"(-0.000964, 0.333]",0.10919805513327835
1368,30,"(-0.000964, 0.333]",0.0723647753524176
1369,30,"(-0.000964, 0.333]",0.06350670804562256
1370,30,"(0.665, 0.998]",0.004908437090560844
1371,30,"(0.665, 0.998]",0.006710434112056786
1372,30,"(0.333, 0.665]",0.0012637829584446342
1373,30,"(0.665, 0.998]",0.013558254178354202
1374,30,"(-0.000964, 0.333]",0.014343128312652637
1375,30,"(-0.000964, 0.333]",0.014343128312652637
1376,30,"(-0.000964, 0.333]",0.001848487863929694
1377,30,"(-0.000964, 0.333]",0.0025181374433564463
1378,30,"(0.665, 0.998]",0.028723258835390942
1379,30,"(0.665, 0.998]",0.03679793075486586
1380,30,"(-0.000964, 0.333]",0.010105443900528375
1381,30,"(-0.000964, 0.333]",0.03499590611117109
1382,30,"(-0.000964, 0.333]",0.07549461535591247
1383,30,"(-0.000964, 0.333]",0.0770662390283743
1384,30,"(-0.000964, 0.333]",0.036501991080990406
1385,30,"(-0.000964, 0.333]",0.036501991080990406
1386,30,"(0.333, 0.665]",0.2494444375933463
1387,30,"(0.333, 0.665]",0.30373069901521327
1388,30,"(-0.000964, 0.333]",0.07655839343288941
1389,30,"(-0.000964, 0.333]",0.05881118168641164
1390,30,"(-0.000964, 0.333]",0.26512329335102847
1391,30,"(-0.000964, 0.333]",0.12923016522125907
1392,30,"(-0.000964, 0.333]",0.1447344747890439
1393,30,"(-0.000964, 0.333]",0.15416185133496554
1394,30,"(-0.000964, 0.333]",0.00014527846116660966
1395,30,"(-0.000964, 0.333]",0.02345044199539626
1396,30,"(-0.000964, 0.333]",0.09635617914973077
1397,30,"(-0.000964, 0.333]",0.058883932722738085
1398,30,"(-0.000964, 0.333]",0.09155060007906822
1399,30,"(-0.000964, 0.333]",0.09046409358235152
1400,30,"(-0.000964, 0.333]",0.07127537254852065
1401,30,"(-0.000964, 0.333]",0.08614249801733809
1402,30,"(0.665, 0.998]",0.25770386426014175
1403,30,"(0.665, 0.998]",0.1344332949823465
1404,30,"(0.333, 0.665]",0.13288775145816845
1405,30,"(0.333, 0.665]",0.0021722652844240737
1406,30,"(0.333, 0.665]",0.0021722652844240737
1407,30,"(0.333, 0.665]",0.004228966358038118
1408,30,"(-0.000964, 0.333]",0.0005430361090335288
1409,30,"(-0.000964, 0.333]",0.0005430361090335288
1410,30,"(0.665, 0.998]",0.31108924909749636
1411,30,"(0.333, 0.665]",0.3311891728688006
1412,30,"(-0.000964, 0.333]",3.176843308193592e-09
1413,30,"(-0.000964, 0.333]",0.053933843764501846
1414,30,"(-0.000964, 0.333]",0.012793536234824637
1415,30,"(-0.000964, 0.333]",0.03147012201918264
1416,30,"(-0.000964, 0.333]",0.009215587539845159
1417,30,"(-0.000964, 0.333]",0.011436064880511796
1418,30,"(0.665, 0.998]",0.0005646332939410208
1419,30,"(0.665, 0.998]",0.24159246115953995
1420,30,"(0.665, 0.998]",0.12578392803645846
1421,30,"(0.665, 0.998]",0.10904428997083875
1422,30,"(0.333, 0.665]",0.0
1423,30,"(-0.000964, 0.333]",0.0
1424,30,"(-0.000964, 0.333]",0.07551471421105767
1425,30,"(-0.000964, 0.333]",0.07551471421105686
1426,30,"(0.665, 0.998]",0.047889957877006784
1427,30,"(0.665, 0.998]",0.006161252447148064
1428,30,"(0.333, 0.665]",0.04892241925383604
1429,30,"(-0.000964, 0.333]",0.011434857477720111
1430,30,"(-0.000964, 0.333]",0.03336738595072333
1431,30,"(-0.000964, 0.333]",0.0036855196403722703
1432,30,"(-0.000964, 0.333]",0.08221794090679897
1433,30,"(-0.000964, 0.333]",0.08221794090679897
1434,30,"(0.333, 0.665]",0.024388302312185976
1435,30,"(0.333, 0.665]",0.23182637884028903
1436,30,"(-0.000964, 0.333]",0.0
1437,30,"(0.333, 0.665]",0.12437492946492304
1438,30,"(-0.000964, 0.333]",0.0391676038112243
1439,30,"(-0.000964, 0.333]",0.0
1440,30,"(-0.000964, 0.333]",0.05448103477259899
1441,30,"(-0.000964, 0.333]",0.0046103083171556425
1442,30,"(0.333, 0.665]",0.12071260422246638
1443,30,"(-0.000964, 0.333]",0.007035465615554906
1444,30,"(-0.000964, 0.333]",0.015058055204862034
1445,30,"(-0.000964, 0.333]",0.04263228635618028
1446,30,"(-0.000964, 0.333]",0.0
1447,30,"(-0.000964, 0.333]",0.0
1448,30,"(-0.000964, 0.333]",0.0
1449,30,"(-0.000964, 0.333]",0.0
1450,30,"(0.665, 0.998]",0.0001742820291438688
1451,30,"(0.665, 0.998]",0.02634254542133144
1452,30,"(0.665, 0.998]",0.0014975748379212348
1453,30,"(-0.000964, 0.333]",0.05939310062530437
1454,30,"(-0.000964, 0.333]",0.05939310062530437
1455,30,"(-0.000964, 0.333]",0.05939310062530437
1456,30,"(-0.000964, 0.333]",0.06619491649267127
1457,30,"(-0.000964, 0.333]",0.06619491649267127
1458,30,"(0.665, 0.998]",0.298165832048656
1459,30,"(0.665, 0.998]",0.07560536738325657
1460,30,"(-0.000964, 0.333]",0.019937574904268084
1461,30,"(-0.000964, 0.333]",0.0
1462,30,"(-0.000964, 0.333]",0.14180677723597993
1463,30,"(-0.000964, 0.333]",0.1636743405259429
1464,30,"(-0.000964, 0.333]",0.20699391770997647
1465,30,"(-0.000964, 0.333]",0.17423708204130434
1466,30,"(0.333, 0.665]",0.003911601279317418
1467,30,"(-0.000964, 0.333]",0.014867133186413115
1468,30,"(-0.000964, 0.333]",0.06389992678784114
1469,30,"(-0.000964, 0.333]",0.06140040469958101
1470,30,"(-0.000964, 0.333]",0.06764912631712694
1471,30,"(-0.000964, 0.333]",0.05973760469535297
1472,30,"(-0.000964, 0.333]",0.04527620777597184
1473,30,"(-0.000964, 0.333]",0.0421928969146753
1474,30,"(0.665, 0.998]",0.0
1475,30,"(0.665, 0.998]",0.00012606824472016613
1476,30,"(0.665, 0.998]",0.005375465637805516
1477,30,"(0.665, 0.998]",0.06754625464640243
1478,30,"(0.665, 0.998]",0.0029810413796275254
1479,30,"(-0.000964, 0.333]",0.0003956073693815725
1480,30,"(-0.000964, 0.333]",0.0003956073693815725
1481,30,"(-0.000964, 0.333]",0.0003956073693815725
1482,30,"(0.333, 0.665]",0.0
1483,30,"(0.333, 0.665]",0.1840786205450014
1484,30,"(0.333, 0.665]",0.14481295429192786
1485,30,"(0.333, 0.665]",0.0
1486,30,"(0.333, 0.665]",0.0
1487,30,"(0.333, 0.665]",0.0
1488,30,"(0.333, 0.665]",0.0
1489,30,"(-0.000964, 0.333]",0.00787807854847138
1490,30,"(0.333, 0.665]",0.05730643150501965
1491,30,"(-0.000964, 0.333]",0.04632831066299045
1492,30,"(-0.000964, 0.333]",0.019548204213668215
1493,30,"(-0.000964, 0.333]",0.0
1494,30,"(-0.000964, 0.333]",0.015131188901799632
1495,30,"(-0.000964, 0.333]",0.015078141236753474
1496,30,"(-0.000964, 0.333]",0.014745972924223808
1497,30,"(-0.000964, 0.333]",0.014652741942409618
1498,30,"(0.665, 0.998]",0.0035619504374915026
1499,30,"(0.665, 0.998]",0.039827823762049866
1500,30,"(0.665, 0.998]",0.09215450435780126
1501,30,"(0.665, 0.998]",0.07440159589772066
1502,30,"(0.665, 0.998]",0.048855439127593915
1503,30,"(-0.000964, 0.333]",0.05671541338330317
1504,30,"(-0.000964, 0.333]",0.0031786040412743045
1505,30,"(-0.000964, 0.333]",0.0031786040412743045
1506,30,"(0.665, 0.998]",0.0
1507,30,"(0.665, 0.998]",0.0
1508,30,"(0.665, 0.998]",3.252653733955685e-08
1509,30,"(-0.000964, 0.333]",1.3114119889996745e-07
1510,30,"(-0.000964, 0.333]",0.006421465094904212
1511,30,"(-0.000964, 0.333]",0.0018187509319565081
1512,30,"(-0.000964, 0.333]",8.27430527305866e-09
1513,30,"(-0.000964, 0.333]",8.361862787795291e-09
1514,30,"(-0.000964, 0.333]",0.36911140455160346
1515,30,"(-0.000964, 0.333]",0.29480038730305824
1516,30,"(-0.000964, 0.333]",0.02872224684313873
1517,30,"(0.333, 0.665]",0.13857457749648402
1518,30,"(-0.000964, 0.333]",0.02011768466425785
1519,30,"(-0.000964, 0.333]",0.00974659398154889
1520,30,"(-0.000964, 0.333]",0.009100438594254329
1521,30,"(-0.000964, 0.333]",0.008230919083266793
1522,30,"(0.665, 0.998]",0.00033687816187598477
1523,30,"(0.333, 0.665]",0.0014131511565727798
1524,30,"(0.665, 0.998]",0.0
1525,30,"(0.665, 0.998]",0.05452324857704476
1526,30,"(0.665, 0.998]",0.05564344594889043
1527,30,"(0.333, 0.665]",0.02204185949543903
1528,30,"(0.333, 0.665]",0.013539554304335875
1529,30,"(0.333, 0.665]",0.013471944589270975
1530,30,"(0.333, 0.665]",0.03673761195677328
1531,30,"(0.333, 0.665]",0.28710548847663275
1532,30,"(0.333, 0.665]",0.21242848884482798
1533,30,"(-0.000964, 0.333]",0.18329065152120017
1534,30,"(-0.000964, 0.333]",0.05548480905959873
1535,30,"(-0.000964, 0.333]",0.008609613018102168
1536,30,"(-0.000964, 0.333]",0.0
1537,30,"(-0.000964, 0.333]",0.0
1538,30,"(0.665, 0.998]",0.02011031923309151
1539,30,"(0.665, 0.998]",0.004716129799547904
1540,30,"(0.665, 0.998]",0.0019156629246756603
1541,30,"(0.665, 0.998]",0.2686408846215776
1542,30,"(-0.000964, 0.333]",0.0
1543,30,"(-0.000964, 0.333]",0.0
1544,30,"(-0.000964, 0.333]",0.0
1545,30,"(-0.000964, 0.333]",0.04056058989472555
1546,30,"(0.665, 0.998]",0.21196338379521582
1547,30,"(0.333, 0.665]",0.035968310657829745
1548,30,"(-0.000964, 0.333]",0.15818963433829836
1549,30,"(-0.000964, 0.333]",0.12246111106246695
1550,30,"(-0.000964, 0.333]",0.09101640658838789
1551,30,"(-0.000964, 0.333]",0.09027378868349926
1552,30,"(-0.000964, 0.333]",0.07701021210994291
1553,30,"(-0.000964, 0.333]",0.07130157799782344
1554,30,"(0.665, 0.998]",0.24659487558253937
1555,30,"(0.665, 0.998]",0.1170024102791929
1556,30,"(0.665, 0.998]",0.04228240725710715
1557,30,"(0.665, 0.998]",0.18716018265807624
1558,30,"(-0.000964, 0.333]",0.26170136190346494
1559,30,"(-0.000964, 0.333]",0.0
1560,30,"(-0.000964, 0.333]",0.0029552786691311944
1561,30,"(-0.000964, 0.333]",0.0038741962794767576
1562,30,"(-0.000964, 0.333]",0.0007739712747124531
1563,30,"(-0.000964, 0.333]",0.0008466599741263396
1564,30,"(-0.000964, 0.333]",0.0
1565,30,"(-0.000964, 0.333]",0.0
1566,30,"(-0.000964, 0.333]",0.0
1567,30,"(-0.000964, 0.333]",0.003532500394654802
1568,30,"(-0.000964, 0.333]",0.020976445143528713
1569,30,"(-0.000964, 0.333]",0.012696941841321906
1570,30,"(-0.000964, 0.333]",0.11999336825489022
1571,30,"(-0.000964, 0.333]",0.07945097297398203
1572,30,"(-0.000964, 0.333]",0.03597386913807142
1573,30,"(-0.000964, 0.333]",0.13360539187906253
1574,30,"(-0.000964, 0.333]",0.01891527284593262
1575,30,"(-0.000964, 0.333]",0.01987207275810874
1576,30,"(-0.000964, 0.333]",0.019683886459275993
1577,30,"(-0.000964, 0.333]",0.019690418593288336
1578,30,"(-0.000964, 0.333]",0.16661779109218133
1579,30,"(-0.000964, 0.333]",0.0038352954663751675
1580,30,"(-0.000964, 0.333]",0.04632262638482484
1581,30,"(-0.000964, 0.333]",0.060710846892053576
1582,30,"(-0.000964, 0.333]",0.056317361089232666
1583,30,"(-0.000964, 0.333]",0.05046718604927325
1584,30,"(-0.000964, 0.333]",0.056344901162657966
1585,30,"(-0.000964, 0.333]",0.04490249166454987
1586,30,"(0.665, 0.998]",0.15543577743349185
1587,30,"(0.333, 0.665]",0.1612150345359907
1588,30,"(-0.000964, 0.333]",0.07301313615117956
1589,30,"(-0.000964, 0.333]",6.28950053951232e-05
1590,30,"(-0.000964, 0.333]",0.0
1591,30,"(-0.000964, 0.333]",0.0
1592,30,"(-0.000964, 0.333]",0.0
1593,30,"(-0.000964, 0.333]",0.0
1594,30,"(0.665, 0.998]",0.005226779656725991
1595,30,"(0.665, 0.998]",0.2845037555414182
1596,30,"(-0.000964, 0.333]",0.03865307241404464
1597,30,"(-0.000964, 0.333]",0.006530564746184731
1598,30,"(-0.000964, 0.333]",0.012609481195736011
1599,30,"(-0.000964, 0.333]",0.0
1600,30,"(-0.000964, 0.333]",0.0017996855727221406
