,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
98,23,0,3702,6,CCALPeps,9345.712199999998,9324.4228,0.7070695751980816,0.7093721069699666,0.2929304248019184,0.292959717844399,45.0,22.0
99,23,0,4936,6,CVE,,,,,,,45.0,22.0
100,23,0,4936,6,CCVE,,,,,,,45.0,22.0
101,23,0,4936,6,CCALPeps,9660.184799999999,9635.3462,0.4543534879351443,0.4566560197070298,0.5456465120648557,0.5457010767160627,45.0,22.0
102,23,0,6170,6,CVE,,,,,,,45.0,22.0
103,23,0,6170,6,CCVE,,,,,,,45.0,22.0
104,23,0,6170,6,CCALPeps,9629.5348,9607.5676,0.15705396553998663,0.15935649731187168,0.8429460344600134,0.8430303290634604,45.0,22.0
105,23,0,7404,6,CVE,,,,,,,45.0,22.0
106,23,0,7404,6,CCVE,,,,,,,45.0,22.0
107,23,0,7404,6,CCALPeps,9361.8246,9339.176199999998,0.034151308356100696,0.036453840127986366,0.9658486916438993,0.965945276513065,45.0,22.0
108,23,0,8638,6,CVE,,,,,,,45.0,22.0
109,23,0,8638,6,CCVE,,,,,,,45.0,22.0
110,23,0,8638,6,CCALPeps,9372.096399999999,9346.6314,0.42960582257910496,0.43190835435099034,0.570394177420895,0.570451216838638,45.0,22.0
111,23,0,9872,6,CVE,,,,,,,45.0,22.0
112,23,0,9872,6,CCVE,,,,,,,45.0,22.0
113,23,0,9872,6,CCALPeps,9339.5292,9315.981600000001,0.47029024046045464,0.47259277223234025,0.5297097595395454,0.5297627305155002,45.0,22.0
114,23,0,11106,6,CVE,,,,,,,45.0,22.0
115,23,0,11106,6,CCVE,,,,,,,45.0,22.0
116,23,0,11106,6,CCALPeps,9301.356,9277.025,0.44999349299400837,0.45229602476589376,0.5500065070059916,0.550061507656693,45.0,22.0
117,23,0,12340,6,CVE,,,,,,,45.0,22.0
118,23,0,12340,6,CCVE,,,,,,,45.0,22.0
119,23,0,12340,6,CCALPeps,9273.0118,9247.274800000001,0.6352687474464389,0.6375712792183245,0.3647312525535611,0.36476772567881677,45.0,22.0
120,24,0,1234,6,CVE,,,,,,,47.0,22.0
121,24,0,1234,6,CCVE,,,,,,,47.0,22.0
122,24,0,1234,6,CCALPeps,9476.230800000001,9444.8154,0.5774072383880483,0.5797097701599336,0.4225927616119517,0.4226350208881134,47.0,22.0
123,24,0,2468,6,CVE,,,,,,,47.0,22.0
124,24,0,2468,6,CCVE,,,,,,,47.0,22.0
125,24,0,2468,6,CCALPeps,9376.0082,9351.452,0.37831045243739947,0.3806129842092852,0.6216895475626005,0.6217517165173579,47.0,22.0
126,24,0,3702,6,CVE,,,,,,,47.0,22.0
127,24,0,3702,6,CCVE,,,,,,,47.0,22.0
128,24,0,3702,6,CCALPeps,9254.123,9229.741999999998,0.38004119104635925,0.38234372281824475,0.6199588089536407,0.6200208048345371,47.0,22.0
129,24,0,4936,6,CVE,,,,,,,47.0,22.0
130,24,0,4936,6,CCVE,,,,,,,47.0,22.0
131,24,0,4936,6,CCALPeps,9580.4028,9553.864599999999,0.8166409715062373,0.8189387343229438,0.18335902849376268,0.18338213382868762,47.0,22.0
132,24,0,6170,6,CVE,,,,,,,47.0,22.0
133,24,0,6170,6,CCVE,,,,,,,47.0,22.0
134,24,0,6170,6,CCALPeps,9746.9054,9721.6892,0.5516460686091564,0.5539411664514254,0.4483539313908435,0.44840620145699245,47.0,22.0
135,24,0,7404,6,CVE,,,,,,,47.0,22.0
136,24,0,7404,6,CCVE,,,,,,,47.0,22.0
137,24,0,7404,6,CCALPeps,10491.9722,10468.385999999999,0.860961936875162,0.8632629670199771,0.13903806312483802,0.13905346581311492,47.0,22.0
138,24,0,8638,6,CVE,,,,,,,47.0,22.0
139,24,0,8638,6,CCVE,,,,,,,47.0,22.0
140,24,0,8638,6,CCALPeps,9663.0688,9638.827000000001,0.7632805340023703,0.7655830657742559,0.23671946599762966,0.23674313794422963,47.0,22.0
141,24,0,9872,6,CVE,,,,,,,47.0,22.0
142,24,0,9872,6,CCVE,,,,,,,47.0,22.0
143,24,0,9872,6,CCALPeps,9176.428,9152.8064,0.9743642320379294,0.9766667638098153,0.02563576796207058,0.025638331538866823,47.0,22.0
144,24,0,11106,6,CVE,,,,,,,47.0,22.0
145,24,0,11106,6,CCVE,,,,,,,47.0,22.0
146,24,0,11106,6,CCALPeps,9233.262999999999,9210.6076,0.39674892260252004,0.39905145437440603,0.60325107739748,0.6033114025052204,47.0,22.0
147,24,0,12340,6,CVE,,,,,,,47.0,22.0
148,24,0,12340,6,CCVE,,,,,,,47.0,22.0
149,24,0,12340,6,CCALPeps,9521.162400000001,9492.5836,0.5291482360376146,0.5314507261525799,0.4708517639623854,0.47089889079986824,47.0,22.0
