,N,dovar,obsvar,seed,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,lowerbound2,upperbound2
190,9,0,-1,4936,CCVE,445.1008,246.63720000000004,0.11127747539429207,0.11127747539429207,0.07666973393463537,0.07666973393463537,0.012052790671072545,0.012052790671072545
191,9,0,-1,4936,CCALPeps,2608.1484,2603.131,0.11126401240118589,0.11126401240118608,0.07666108252209493,0.07666108252209511,0.012074905076718975,0.012074905076719005
192,9,0,-1,6170,CVE,17.3906,16.709200000000003,0.03127309862316672,0.03127309862316672,0.1344856562406465,0.1344856562406465,0.034241245136186774,0.034241245136186774
193,9,0,-1,6170,CCVE,439.01359999999994,243.35219999999998,0.03127309862316671,0.03127309862316671,0.1344856562406465,0.1344856562406465,0.034241245136186774,0.034241245136186774
194,9,0,-1,6170,CCALPeps,2576.1954,2571.0127999999995,0.031289496654087326,0.031289496654087354,0.13444714482286893,0.13444714482286896,0.03426335852304369,0.03426335852304373
195,9,0,-1,7404,CVE,16.947200000000002,16.2896,0.05546330112427321,0.05546330112427321,0.10568322288082099,0.10568322288082099,0.038853475994905774,0.038853475994905774
196,9,0,-1,7404,CCVE,432.974,238.7862,0.05546330112427321,0.05546330112427321,0.10568322288082102,0.10568322288082102,0.03885347599490577,0.03885347599490577
197,9,0,-1,7404,CCALPeps,2289.3810000000003,2283.9206,0.05546562118020103,0.05546562118020106,0.10567339577472615,0.10567339577472623,0.03886098304507275,0.03886098304507279
198,9,0,-1,8638,CVE,19.052799999999998,18.285800000000002,0.0887325525903903,0.0887325525903903,0.029816259239961694,0.029816259239961694,0.081451188169648,0.081451188169648
199,9,0,-1,8638,CCVE,479.713,275.4138,0.08873255259039031,0.08873255259039031,0.0298162592399617,0.0298162592399617,0.081451188169648,0.081451188169648
200,9,0,-1,8638,CCALPeps,2365.5756,2361.0152,0.0887163070937925,0.08871630709379257,0.029827194416754604,0.029827194416754632,0.0814564984894528,0.08145649848945288
201,9,0,-1,9872,CVE,20.0576,19.1874,4.56465446451013e-05,4.56465446451013e-05,0.17740266448795355,0.17740266448795355,0.022551688967401316,0.022551688967401316
202,9,0,-1,9872,CCVE,489.37379999999996,296.02979999999997,4.564654464510129e-05,4.564654464510129e-05,0.17740266448795355,0.17740266448795355,0.02255168896740133,0.02255168896740133
203,9,0,-1,9872,CCALPeps,,,,,,,,
204,9,0,-1,11106,CVE,17.534,16.818199999999997,0.13298613465594392,0.13298613465594392,0.0026568362048760945,0.0026568362048760945,0.06435702913918,0.06435702913918
205,9,0,-1,11106,CCVE,423.1272,230.08800000000002,0.13298613465594394,0.13298613465594394,0.0026568362048760953,0.0026568362048760953,0.06435702913917998,0.06435702913917998
206,9,0,-1,11106,CCALPeps,1811.3236000000002,1806.8237999999997,0.13295037581194244,0.13295037581194252,0.0026766230524176205,0.0026766230524176266,0.06437300113563986,0.06437300113563993
207,9,0,-1,12340,CVE,17.4118,16.572,0.0013259521262369448,0.0013259521262369448,0.19482296587838915,0.19482296587838915,0.003851081995373917,0.003851081995373917
208,9,0,-1,12340,CCVE,428.5539999999999,233.4792,0.001325952126236945,0.001325952126236945,0.19482296587838915,0.19482296587838915,0.003851081995373918,0.003851081995373918
209,9,0,-1,12340,CCALPeps,,,,,,,,
210,10,0,-1,1234,CVE,25.0898,24.241799999999998,0.1319497138793897,0.1319497138793897,0.0680502861206103,0.0680502861206103,,
211,10,0,-1,1234,CCVE,817.3094,619.9116,0.13194971387938972,0.13194971387938972,0.06805028612061027,0.06805028612061027,,
212,10,0,-1,1234,CCALPeps,2234.5612,2229.4109999999996,0.13195803626997069,0.13195803626997077,0.06804196373002921,0.06804196373002931,,
213,10,0,-1,2468,CVE,24.835,24.028399999999998,0.14507689025199766,0.14507689025199766,0.05492310974800234,0.05492310974800234,,
214,10,0,-1,2468,CCVE,799.8566000000001,591.6052000000001,0.1450768902519977,0.1450768902519977,0.05492310974800234,0.05492310974800234,,
215,10,0,-1,2468,CCALPeps,1544.6920000000002,1539.8407999999997,0.14505376996510008,0.14505376996510014,0.054946230034899866,0.0549462300348999,,
216,10,0,-1,3702,CVE,29.642599999999998,28.818400000000004,0.18730690890287746,0.18730690890287746,0.012693091097122536,0.012693091097122536,,
217,10,0,-1,3702,CCVE,743.0323999999999,535.5254,0.18730690890287746,0.18730690890287746,0.012693091097122536,0.012693091097122536,,
218,10,0,-1,3702,CCALPeps,1198.95,1193.6352000000002,0.18728634070108227,0.1872863407010823,0.012713659298917712,0.012713659298917723,,
219,10,0,-1,4936,CVE,24.9134,24.098,0.07101591464728757,0.07101591464728757,0.12898408535271244,0.12898408535271244,,
220,10,0,-1,4936,CCVE,828.6394,616.7958,0.07101591464728756,0.07101591464728756,0.1289840853527124,0.1289840853527124,,
221,10,0,-1,4936,CCALPeps,1802.841,1797.6860000000001,0.071007705386147,0.07100770538614708,0.12899229461385292,0.128992294613853,,
222,10,0,-1,6170,CVE,32.205400000000004,31.475599999999996,0.05050470274266623,0.05050470274266623,0.14949529725733374,0.14949529725733374,,
223,10,0,-1,6170,CCVE,825.6057999999999,603.7336,0.05050470274266624,0.05050470274266624,0.14949529725733374,0.14949529725733374,,
224,10,0,-1,6170,CCALPeps,1994.7903999999999,1989.5282,0.05050551211963119,0.05050551211963124,0.14949448788036876,0.14949448788036881,,
225,10,0,-1,7404,CVE,28.4598,27.642200000000003,0.0074774459824218905,0.0074774459824218905,0.1925225540175781,0.1925225540175781,,
226,10,0,-1,7404,CCVE,737.3402,547.987,0.0074774459824218905,0.0074774459824218905,0.1925225540175781,0.1925225540175781,,
227,10,0,-1,7404,CCALPeps,1798.6133999999997,1793.3054,0.0075020411263858056,0.007502041126385814,0.19249795887361418,0.19249795887361418,,
228,10,0,-1,8638,CVE,29.15,28.3396,0.18457888892343202,0.18457888892343202,0.015421111076567994,0.015421111076567994,,
229,10,0,-1,8638,CCVE,748.8362,557.4314,0.184578888923432,0.184578888923432,0.015421111076568007,0.015421111076568007,,
230,10,0,-1,8638,CCALPeps,1786.3269999999998,1782.1322,0.18455635829026693,0.18455635829026695,0.015443641709733053,0.015443641709733068,,
231,10,0,-1,9872,CVE,25.162,24.3604,0.11459229591460011,0.11459229591460011,0.0854077040853999,0.0854077040853999,,
232,10,0,-1,9872,CCVE,914.5808,714.7092,0.1145922959146001,0.1145922959146001,0.0854077040853999,0.0854077040853999,,
233,10,0,-1,9872,CCALPeps,,,,,,,,
234,10,0,-1,11106,CVE,26.555799999999998,25.7478,0.141577234943126,0.141577234943126,0.05842276505687401,0.05842276505687401,,
235,10,0,-1,11106,CCVE,772.0149999999999,569.3016,0.141577234943126,0.141577234943126,0.05842276505687401,0.05842276505687401,,
236,10,0,-1,11106,CCALPeps,1328.2732,1323.041,0.14157204696149456,0.14157204696149459,0.05842795303850541,0.058427953038505454,,
237,10,0,-1,12340,CVE,32.481199999999994,31.6966,0.06078269908625985,0.06078269908625985,0.13921730091374016,0.13921730091374016,,
238,10,0,-1,12340,CCVE,784.8624,567.5764,0.06078269908625986,0.06078269908625986,0.13921730091374013,0.13921730091374013,,
239,10,0,-1,12340,CCALPeps,,,,,,,,
240,11,0,-1,1234,CVE,76.5498,75.8404,0.18609171188950863,0.18609171188950863,0.013908288110491367,0.013908288110491367,,
241,11,0,-1,1234,CCVE,2613.1502,2360.468,0.18609171188950863,0.18609171188950863,0.013908288110491367,0.013908288110491367,,
242,11,0,-1,1234,CCALPeps,1743.9356,1738.5286,0.186074707448484,0.18607470744848403,0.013925292551515986,0.013925292551516,,
243,11,0,-1,2468,CVE,78.7986,78.1132,0.08649577839999999,0.08649577839999999,0.1135042216,0.1135042216,,
244,11,0,-1,2468,CCVE,2889.4377999999997,2657.8822,0.08649577840000001,0.08649577840000001,0.1135042216,0.1135042216,,
245,11,0,-1,2468,CCALPeps,2660.8416,2653.8746,0.08652768419185206,0.08652768419185215,0.11347231580814784,0.11347231580814794,,
246,11,0,-1,3702,CVE,90.97740000000002,90.3178,0.14257313638155375,0.14257313638155375,0.05742686361844625,0.05742686361844625,,
247,11,0,-1,3702,CCVE,3255.6088,3018.2994000000003,0.14257313638155375,0.14257313638155375,0.057426863618446254,0.057426863618446254,,
248,11,0,-1,3702,CCALPeps,1937.3241999999998,1932.3050000000003,0.1425436843429111,0.14254368434291115,0.05745631565708884,0.0574563156570889,,
249,11,0,-1,4936,CVE,82.11120000000001,81.3884,0.1527596072059936,0.1527596072059936,0.047240392794006394,0.047240392794006394,,
250,11,0,-1,4936,CCVE,2819.8076000000005,2602.4216,0.1527596072059936,0.1527596072059936,0.047240392794006394,0.047240392794006394,,
251,11,0,-1,4936,CCALPeps,1964.0808000000002,1958.7203999999997,0.15273616710263238,0.15273616710263244,0.047263832897367575,0.047263832897367616,,
252,11,0,-1,6170,CVE,77.28,76.511,0.19301802203239676,0.19301802203239676,0.0069819779676032435,0.0069819779676032435,,
253,11,0,-1,6170,CCVE,2750.8256,2513.0796,0.19301802203239676,0.19301802203239676,0.006981977967603245,0.006981977967603245,,
254,11,0,-1,6170,CCALPeps,2745.8182,2740.1564,0.19298256123426077,0.19298256123426077,0.007017438765739214,0.007017438765739214,,
255,11,0,-1,7404,CVE,79.0826,78.37160000000002,0.0053449759999999995,0.0053449759999999995,0.194655024,0.194655024,,
256,11,0,-1,7404,CCVE,3185.0053999999996,2925.3348000000005,0.005344976,0.005344976,0.194655024,0.194655024,,
257,11,0,-1,7404,CCALPeps,2351.5238,2346.8543999999997,0.0053800686572441315,0.0053800686572441385,0.19461993134275585,0.19461993134275585,,
258,11,0,-1,8638,CVE,77.8754,77.177,0.1564745265132093,0.1564745265132093,0.043525473486790665,0.043525473486790665,,
259,11,0,-1,8638,CCVE,2713.4478,2482.9525999999996,0.1564745265132093,0.1564745265132093,0.043525473486790665,0.043525473486790665,,
260,11,0,-1,8638,CCALPeps,2532.9668,2526.8464,0.15646168503242638,0.15646168503242647,0.04353831496757355,0.04353831496757361,,
261,11,0,-1,9872,CVE,75.2478,74.5356,0.08353345706589797,0.08353345706589797,0.11646654293410204,0.11646654293410204,,
262,11,0,-1,9872,CCVE,inf,inf,,,,,,
263,11,0,-1,9872,CCALPeps,,,,,,,,
264,11,0,-1,11106,CVE,77.284,76.5846,0.09490176994351554,0.09490176994351554,0.10509823005648447,0.10509823005648447,,
265,11,0,-1,11106,CCVE,2554.4152,2319.5844,0.09490176994351554,0.09490176994351554,0.10509823005648444,0.10509823005648444,,
266,11,0,-1,11106,CCALPeps,1874.4504000000002,1869.19,0.09489119571774861,0.09489119571774868,0.1051088042822513,0.1051088042822514,,
267,11,0,-1,12340,CVE,81.4662,80.7432,0.13777702364468983,0.13777702364468983,0.06222297635531019,0.06222297635531019,,
268,11,0,-1,12340,CCVE,inf,inf,,,,,,
269,11,0,-1,12340,CCALPeps,,,,,,,,
270,12,0,-1,1234,CVE,274.3042,273.5978,0.13771800981540794,0.13771800981540794,0.037736641214126176,0.037736641214126176,0.02454534897046589,0.02454534897046589
271,12,0,-1,1234,CCVE,8112.518199999999,7785.6161999999995,0.13771800981540788,0.13771800981540788,0.03773664121412619,0.03773664121412619,0.024545348970465897,0.024545348970465897
272,12,0,-1,1234,CCALPeps,4500.569,4494.7428,0.13767788676612758,0.13767788676612763,0.03776470203668398,0.03776470203668402,0.02455741119718837,0.024557411197188402
273,12,0,-1,2468,CVE,302.0968,301.3936,0.017127767320229397,0.017127767320229397,0.138689676037614,0.138689676037614,0.044182556642156576,0.044182556642156576
274,12,0,-1,2468,CCVE,8915.044999999998,8649.0682,0.017127767320229397,0.017127767320229397,0.138689676037614,0.138689676037614,0.04418255664215657,0.04418255664215657
275,12,0,-1,2468,CCALPeps,3418.1458,3413.1205999999997,0.017143163063119436,0.017143163063119454,0.1386674837629039,0.13866748376290394,0.04418935317397661,0.04418935317397665
276,12,0,-1,3702,CVE,293.3634,292.59540000000004,0.0359025690432,0.0359025690432,0.0708308285184,0.0708308285184,0.0932666024384,0.0932666024384
277,12,0,-1,3702,CCVE,7878.4546,7580.758400000001,0.03590256904320001,0.03590256904320001,0.07083082851839999,0.07083082851839999,0.09326660243840001,0.09326660243840001
278,12,0,-1,3702,CCALPeps,2441.7504,2436.2618,0.0359124378992874,0.03591243789928742,0.07083727718696979,0.07083727718696983,0.09325028491374274,0.0932502849137428
279,12,0,-1,4936,CVE,303.1164,302.3618,0.041683607552175136,0.041683607552175136,0.08802143065021276,0.08802143065021276,0.07029496179761213,0.07029496179761213
280,12,0,-1,4936,CCVE,9195.1444,8944.017,0.041683607552175136,0.041683607552175136,0.08802143065021274,0.08802143065021274,0.07029496179761212,0.07029496179761212
281,12,0,-1,4936,CCALPeps,3468.5022,3462.796,0.041688926846361975,0.04168892684636201,0.08802558329326357,0.08802558329326364,0.07028548986037435,0.07028548986037443
282,12,0,-1,6170,CVE,281.284,280.5572,0.04134659930317131,0.04134659930317131,0.03194480488568755,0.03194480488568755,0.12670859581114113,0.12670859581114113
283,12,0,-1,6170,CCVE,9747.509600000001,9470.665600000002,0.04134659930317131,0.04134659930317131,0.031944804885687544,0.031944804885687544,0.12670859581114113,0.12670859581114113
284,12,0,-1,6170,CCALPeps,4052.5948,4046.3345999999997,0.04135327619649047,0.041353276196490506,0.03195522695264363,0.03195522695264366,0.12669149685086584,0.1266914968508659
285,12,0,-1,7404,CVE,303.9472,303.1806,0.02693288892336873,0.02693288892336873,0.0961980413408831,0.0961980413408831,0.07686906973574817,0.07686906973574817
286,12,0,-1,7404,CCVE,9521.377,9269.944,0.026932888923368724,0.026932888923368724,0.0961980413408831,0.0961980413408831,0.07686906973574817,0.07686906973574817
287,12,0,-1,7404,CCALPeps,4033.2968,4027.5090000000005,0.02694206378380205,0.026942063783802095,0.09619663074447145,0.09619663074447157,0.07686130547172638,0.07686130547172647
288,12,0,-1,8638,CVE,297.9712,297.16759999999994,0.10977933816067606,0.10977933816067606,0.024671090919624192,0.024671090919624192,0.06554957091969976,0.06554957091969976
289,12,0,-1,8638,CCVE,9162.3502,8899.153999999999,0.10977933816067606,0.10977933816067606,0.024671090919624182,0.024671090919624182,0.06554957091969973,0.06554957091969973
290,12,0,-1,8638,CCALPeps,4204.4358,4198.337799999999,0.10974520846921568,0.10974520846921579,0.0247009687247346,0.02470096872473463,0.06555382280604963,0.06555382280604971
291,12,0,-1,9872,CVE,293.0988,292.35679999999996,0.03958672349734144,0.03958672349734144,0.08644183390068604,0.08644183390068604,0.07397144260197251,0.07397144260197251
292,12,0,-1,9872,CCVE,,,,,,,,
293,12,0,-1,9872,CCALPeps,,,,,,,,
294,12,0,-1,11106,CVE,295.96400000000006,295.25,0.07426057281195016,0.07426057281195016,0.042688737147797105,0.042688737147797105,0.08305069004025273,0.08305069004025273
295,12,0,-1,11106,CCVE,8003.5542000000005,7721.0188,0.07426057281195014,0.07426057281195014,0.04268873714779712,0.04268873714779712,0.08305069004025273,0.08305069004025273
296,12,0,-1,11106,CCALPeps,1883.7584,1878.4719999999998,0.07429325927565725,0.07429325927565733,0.042735373714701694,0.04273537371470175,0.08297136700964096,0.08297136700964104
297,12,0,-1,12340,CVE,283.37080000000003,282.62600000000003,0.08048141080756283,0.08048141080756283,0.1165039696782465,0.1165039696782465,0.003014619514190661,0.003014619514190661
298,12,0,-1,12340,CCVE,,,,,,,,
299,12,0,-1,12340,CCALPeps,,,,,,,,
300,13,0,-1,1234,CVE,1057.5176,1056.7468000000001,0.03512129454865641,0.03512129454865641,0.02219905743645833,0.02219905743645833,0.14267964801488525,0.14267964801488525
301,13,0,-1,1234,CCVE,31674.5392,31413.5466,0.035121294548656416,0.035121294548656416,0.02219905743645833,0.02219905743645833,0.14267964801488525,0.14267964801488525
302,13,0,-1,1234,CCALPeps,4617.575999999999,4611.130999999999,0.03513806158885473,0.035138061588854755,0.022237132651468806,0.022237132651468827,0.14262480575967643,0.14262480575967645
303,13,0,-1,2468,CVE,965.2807999999999,964.6302,0.03959541580115458,0.03959541580115458,0.03985913855220546,0.03985913855220546,0.12054544564663996,0.12054544564663996
304,13,0,-1,2468,CCVE,28094.173600000002,27818.5092,0.03959541580115459,0.03959541580115459,0.039859138552205464,0.039859138552205464,0.12054544564663996,0.12054544564663996
305,13,0,-1,2468,CCALPeps,5123.256600000001,5116.8124,0.039602844043480794,0.03960284404348085,0.03986653185964438,0.03986653185964443,0.12053062409687473,0.12053062409687483
306,13,0,-1,3702,CVE,1176.3312,1175.6178,0.042119528329609086,0.042119528329609086,0.007562767606646588,0.007562767606646588,0.1503177040637443,0.1503177040637443
307,13,0,-1,3702,CCVE,28153.829600000005,27893.083400000003,0.04211952832960909,0.04211952832960909,0.0075627676066465895,0.0075627676066465895,0.1503177040637443,0.1503177040637443
308,13,0,-1,3702,CCALPeps,4535.9457999999995,4529.8288,0.042140581921840344,0.0421405819218404,0.007579204965565428,0.0075792049655654435,0.15028021311259415,0.15028021311259424
309,13,0,-1,4936,CVE,896.9111999999999,896.2384,0.11183298730572992,0.11183298730572992,0.08278843468106614,0.08278843468106614,0.005378578013203935,0.005378578013203935
310,13,0,-1,4936,CCVE,26970.189000000002,26698.015600000002,0.11183298730572992,0.11183298730572992,0.08278843468106614,0.08278843468106614,0.0053785780132039355,0.0053785780132039355
311,13,0,-1,4936,CCALPeps,4817.287200000001,4811.4506,0.11181814830476769,0.11181814830476793,0.08277171807212524,0.0827717180721255,0.005410133623106777,0.005410133623106819
312,13,0,-1,6170,CVE,1176.2796,1175.3416000000002,0.031231046090960567,0.031231046090960567,0.1253631600837285,0.1253631600837285,0.04340579382531093,0.04340579382531093
313,13,0,-1,6170,CCVE,32149.8258,31900.3172,0.031231046090960564,0.031231046090960564,0.1253631600837285,0.1253631600837285,0.04340579382531092,0.04340579382531092
314,13,0,-1,6170,CCALPeps,5541.5307999999995,5533.996799999999,0.031246476647853107,0.031246476647853155,0.1253401909213906,0.1253401909213907,0.043413332430756194,0.04341333243075625
315,13,0,-1,7404,CVE,1051.4042,1050.4996,0.05641516296840493,0.05641516296840493,0.10384487465192575,0.10384487465192575,0.039739962379669314,0.039739962379669314
316,13,0,-1,7404,CCVE,31913.784200000002,31646.792999999998,0.05641516296840493,0.05641516296840493,0.10384487465192575,0.10384487465192575,0.03973996237966932,0.03973996237966932
317,13,0,-1,7404,CCALPeps,5265.1176000000005,5258.8658,0.05641709446852415,0.056417094468524234,0.10383580514924065,0.10383580514924078,0.03974710038223507,0.039747100382235126
318,13,0,-1,8638,CVE,885.3438,884.6085999999999,0.07854489719520001,0.07854489719520001,0.029361879033599998,0.029361879033599998,0.0920932237712,0.0920932237712
319,13,0,-1,8638,CCVE,28758.2152,28499.582799999996,0.0785448971952,0.0785448971952,0.029361879033599984,0.029361879033599984,0.09209322377120001,0.09209322377120001
320,13,0,-1,8638,CCALPeps,4961.2064,4955.5092,0.0785425472071507,0.07854254720715077,0.029373159761752705,0.029373159761752733,0.09208429303109651,0.09208429303109658
321,13,0,-1,9872,CVE,1080.2688,1079.4728,0.0022545319978189053,0.0022545319978189053,0.15352670769524177,0.15352670769524177,0.04421876030693935,0.04421876030693935
322,13,0,-1,9872,CCVE,,,,,,,,
323,13,0,-1,9872,CCALPeps,,,,,,,,
324,13,0,-1,11106,CVE,1046.6094,1045.8886,0.13458547866179332,0.13458547866179332,0.0025898785569303502,0.0025898785569303502,0.06282464278127632,0.06282464278127632
325,13,0,-1,11106,CCVE,31724.252999999997,31454.905799999997,0.13458547866179332,0.13458547866179332,0.0025898785569303502,0.0025898785569303502,0.06282464278127631,0.06282464278127631
326,13,0,-1,11106,CCALPeps,3947.0788000000002,3941.6246,0.13454622493233837,0.13454622493233845,0.002609837542822915,0.0026098375428229223,0.06284393752483865,0.06284393752483872
327,13,0,-1,12340,CVE,1063.9706,1063.1942,0.0013259835817537602,0.0013259835817537602,0.1948275876569269,0.1948275876569269,0.0038464287613193446,0.0038464287613193446
328,13,0,-1,12340,CCVE,,,,,,,,
329,13,0,-1,12340,CCALPeps,,,,,,,,
330,14,0,-1,1234,CVE,1991.7723999999998,1990.8138,0.02249252338796092,0.02249252338796092,0.17750747661203908,0.17750747661203908,,
331,14,0,-1,1234,CCVE,83725.5382,83463.67020000001,0.022492523387960924,0.022492523387960924,0.17750747661203908,0.17750747661203908,,
332,14,0,-1,1234,CCALPeps,,,,,,,,
333,14,0,-1,2468,CVE,2235.8674,2235.0658,0.083427489634747,0.083427489634747,0.116572510365253,0.116572510365253,,
334,14,0,-1,2468,CCVE,76946.289,76688.568,0.08342748963474697,0.08342748963474697,0.11657251036525304,0.11657251036525304,,
335,14,0,-1,2468,CCALPeps,3763.6426,3757.1716,0.08344507506303632,0.0834450750630364,0.1165549249369636,0.11655492493696369,,
336,14,0,-1,3702,CVE,2076.2388,2075.4034,0.13795335490110203,0.13795335490110203,0.06204664509889797,0.06204664509889797,,
337,14,0,-1,3702,CCVE,78690.75999999998,78428.5638,0.13795335490110203,0.13795335490110203,0.06204664509889798,0.06204664509889798,,
338,14,0,-1,3702,CCALPeps,3037.761,3032.1168000000002,0.13792995136696545,0.13792995136696548,0.062070048633034516,0.06207004863303456,,
339,14,0,-1,4936,CVE,2325.2518,2324.0629999999996,0.17757838931496123,0.17757838931496123,0.02242161068503879,0.02242161068503879,,
340,14,0,-1,4936,CCVE,73067.9648,72783.653,0.17757838931496123,0.17757838931496123,0.02242161068503878,0.02242161068503878,,
341,14,0,-1,4936,CCALPeps,3782.3048000000003,3775.9362,0.1775605456477391,0.1775605456477391,0.02243945435226089,0.022439454352260912,,
342,14,0,-1,6170,CVE,2178.4432,2177.5451999999996,0.03628984115455998,0.03628984115455998,0.16371015884544002,0.16371015884544002,,
343,14,0,-1,6170,CCVE,82772.3554,82515.188,0.03628984115455998,0.03628984115455998,0.16371015884544002,0.16371015884544002,,
344,14,0,-1,6170,CCALPeps,3682.7334,3675.853,0.036304398800972165,0.036304398800972214,0.16369560119902776,0.16369560119902785,,
345,14,0,-1,7404,CVE,2084.8120000000004,2083.8668000000007,0.07304131426988941,0.07304131426988941,0.12695868573011057,0.12695868573011057,,
346,14,0,-1,7404,CCVE,88005.65319999999,87730.7178,0.0730413142698894,0.0730413142698894,0.1269586857301106,0.1269586857301106,,
347,14,0,-1,7404,CCALPeps,3659.0589999999997,3651.8918,0.0730447545830089,0.07304475458300899,0.12695524541699102,0.1269552454169911,,
348,14,0,-1,8638,CVE,2349.6420000000003,2348.6985999999997,0.13186099354623998,0.13186099354623998,0.06813900645376,0.06813900645376,,
349,14,0,-1,8638,CCVE,78087.598,77773.8528,0.13186099354624,0.13186099354624,0.06813900645375998,0.06813900645375998,,
350,14,0,-1,8638,CCALPeps,3680.621,3674.335,0.13184871957112915,0.13184871957112917,0.06815128042887082,0.06815128042887086,,
351,14,0,-1,9872,CVE,2225.6666,2224.8741999999997,0.1618022711495862,0.1618022711495862,0.03819772885041379,0.03819772885041379,,
352,14,0,-1,9872,CCVE,,,,,,,,
353,14,0,-1,9872,CCALPeps,,,,,,,,
354,14,0,-1,11106,CVE,1948.5135999999998,1947.5598000000002,0.08629039021805804,0.08629039021805804,0.11370960978194197,0.11370960978194197,,
355,14,0,-1,11106,CCVE,84311.199,84007.16500000001,0.08629039021805805,0.08629039021805805,0.11370960978194193,0.11370960978194193,,
356,14,0,-1,11106,CCALPeps,3408.2798000000003,3402.2637999999997,0.08627038660898412,0.0862703866089842,0.11372961339101581,0.11372961339101588,,
357,14,0,-1,12340,CVE,2099.2796,2098.2766,0.19615576094682136,0.19615576094682136,0.0038442390531786544,0.0038442390531786544,,
358,14,0,-1,12340,CCVE,,,,,,,,
359,14,0,-1,12340,CCALPeps,,,,,,,,
360,15,0,-1,1234,CVE,9148.8514,9147.8716,0.02461031167620458,0.02461031167620458,0.17538968832379542,0.17538968832379542,,
361,15,0,-1,1234,CCVE,inf,inf,,,,,,
362,15,0,-1,1234,CCALPeps,,,,,,,,
363,15,0,-1,2468,CVE,9058.215799999998,9057.314799999998,0.08288506440697604,0.08288506440697604,0.11711493559302397,0.11711493559302397,,
364,15,0,-1,2468,CCVE,293330.7658,293014.3566,0.082885064406976,0.082885064406976,0.117114935593024,0.117114935593024,,
365,15,0,-1,2468,CCALPeps,4017.9307999999996,4011.596,0.08290333984000435,0.08290333984000443,0.11709666015999556,0.11709666015999565,,
366,15,0,-1,3702,CVE,9692.194800000001,9691.2758,0.13769300017729652,0.13769300017729652,0.06230699982270347,0.06230699982270347,,
367,15,0,-1,3702,CCVE,291562.46400000004,291280.4872,0.13769300017729652,0.13769300017729652,0.06230699982270347,0.06230699982270347,,
368,15,0,-1,3702,CCALPeps,3816.2740000000003,3809.4208,0.13766998713805834,0.1376699871380584,0.0623300128619416,0.06233001286194166,,
369,15,0,-1,4936,CVE,8430.773,8429.887400000001,0.17757864063937065,0.17757864063937065,0.02242135936062934,0.02242135936062934,,
370,15,0,-1,4936,CCVE,286162.6846,285867.89139999996,0.17757864063937068,0.17757864063937068,0.022421359360629334,0.022421359360629334,,
371,15,0,-1,4936,CCALPeps,3628.2236,3622.507,0.17756079670822536,0.1775607967082254,0.02243920329177461,0.022439203291774644,,
372,15,0,-1,6170,CVE,9267.573,9266.6142,0.03856751619519659,0.03856751619519659,0.1614324838048034,0.1614324838048034,,
373,15,0,-1,6170,CCVE,inf,inf,,,,,,
374,15,0,-1,6170,CCALPeps,3956.8698000000004,3950.853,0.03857899271636185,0.0385789927163619,0.16142100728363812,0.16142100728363815,,
375,15,0,-1,7404,CVE,8991.091,8990.202000000001,0.07300110285429877,0.07300110285429877,0.12699889714570123,0.12699889714570123,,
376,15,0,-1,7404,CCVE,inf,inf,,,,,,
377,15,0,-1,7404,CCALPeps,3695.1483999999996,3688.1276,0.07300460131982803,0.07300460131982814,0.12699539868017187,0.12699539868017196,,
378,15,0,-1,8638,CVE,8508.244999999999,8507.3618,0.13186099354623998,0.13186099354623998,0.06813900645376002,0.06813900645376002,,
379,15,0,-1,8638,CCVE,inf,inf,,,,,,
380,15,0,-1,8638,CCALPeps,4108.4598,4102.2642,0.1318487195711291,0.1318487195711292,0.0681512804288708,0.0681512804288709,,
381,15,0,-1,9872,CVE,9938.4242,9937.4328,0.13194418170516184,0.13194418170516184,0.06805581829483819,0.06805581829483819,,
382,15,0,-1,9872,CCVE,,,,,,,,
383,15,0,-1,9872,CCALPeps,,,,,,,,
384,15,0,-1,11106,CVE,9192.8432,9191.8912,0.08631499680430775,0.08631499680430775,0.11368500319569223,0.11368500319569223,,
385,15,0,-1,11106,CCVE,inf,inf,,,,,,
386,15,0,-1,11106,CCALPeps,3538.8812,3531.9559999999997,0.08629497361197982,0.08629497361197994,0.11370502638802008,0.11370502638802019,,
387,15,0,-1,12340,CVE,9388.3944,9387.460799999999,0.19615637397314786,0.19615637397314786,0.0038436260268521435,0.0038436260268521435,,
388,15,0,-1,12340,CCVE,,,,,,,,
389,15,0,-1,12340,CCALPeps,,,,,,,,
390,16,0,-1,1234,CVE,inf,inf,,,,,,
391,16,0,-1,1234,CCVE,,,,,,,,
392,16,0,-1,1234,CCALPeps,,,,,,,,
393,16,0,-1,2468,CVE,inf,inf,,,,,,
394,16,0,-1,2468,CCVE,inf,inf,,,,,,
395,16,0,-1,2468,CCALPeps,6871.1759999999995,6864.101999999999,0.03810036286836284,0.03810036286836289,0.028798109173223237,0.02879810917322328,0.13310152795841385,0.13310152795841393
396,16,0,-1,3702,CVE,inf,inf,,,,,,
397,16,0,-1,3702,CCVE,inf,inf,,,,,,
398,16,0,-1,3702,CCALPeps,6790.1716,6782.4492,0.021454821552623182,0.021454821552623207,0.030374985176988018,0.030374985176988056,0.14817019327038872,0.1481701932703888
399,16,0,-1,4936,CVE,,,,,,,,
400,16,0,-1,4936,CCVE,inf,inf,,,,,,
