,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
98,3,0,61700,6,CCVE,inf,inf,,,,,5.0,2.0
99,3,0,61700,6,CCALPeps,5277.982,5136.069,0.20485907153142233,0.5396035112668285,0.4603964887331715,0.7951409284685778,5.0,2.0
100,4,0,1234,6,CCVE,1886.912,470.989,0.19742402364679806,0.19742402364679806,0.8025759763532019,0.8025759763532019,7.0,2.0
101,4,0,1234,6,CCALPeps,4032.909,3885.726,0.19756457454188464,0.1975831375599657,0.8024168624400343,0.8024354254581154,7.0,2.0
102,4,0,2468,6,CCVE,1525.134,435.802,0.8924873204789759,0.8924873204789759,0.10751267952102406,0.10751267952102406,7.0,2.0
103,4,0,2468,6,CCALPeps,3730.213,3586.903,0.8923254048064821,0.892367619321111,0.10763238067888903,0.10767459519351781,7.0,2.0
104,4,0,3702,6,CCVE,,,,,,,7.0,2.0
105,4,0,3702,6,CCALPeps,3655.364,3497.456,0.05986189816867382,0.9965947487916876,0.0034052512083123654,0.9401381018313262,7.0,2.0
106,4,0,4936,6,CCVE,1507.278,407.098,0.1658778053341682,0.1658778053341682,0.8341221946658318,0.8341221946658318,7.0,2.0
107,4,0,4936,6,CCALPeps,4158.852,4016.61,0.16593305855635154,0.16599220108097695,0.8340077989190231,0.8340669414436485,7.0,2.0
108,4,0,6170,6,CCVE,1479.15,426.762,0.1222480481418447,0.1222480481418447,0.8777519518581552,0.8777519518581552,7.0,2.0
109,4,0,6170,6,CCALPeps,4620.147,4486.013,0.12231266908289397,0.12232692028384684,0.8776730797161532,0.877687330917106,7.0,2.0
110,4,0,7404,6,CCVE,,,,,,,7.0,2.0
111,4,0,7404,6,CCALPeps,4268.232,4117.894,0.8822408442860081,0.9994833364417377,0.000516663558262298,0.11775915571399186,7.0,2.0
112,4,0,8638,6,CCVE,1531.573,464.488,0.07839576932498817,0.07839576932498817,0.9216042306750118,0.9216042306750118,7.0,2.0
113,4,0,8638,6,CCALPeps,3486.283,3353.999,0.07848804208465662,0.07852494737361004,0.92147505262639,0.9215119579153433,7.0,2.0
114,4,0,9872,6,CCVE,,,,,,,7.0,2.0
115,4,0,9872,6,CCALPeps,2909.568,2743.623,0.01759054747829848,0.13951970912936495,0.860480290870635,0.9824094525217015,7.0,2.0
116,4,0,11106,6,CCVE,,,,,,,7.0,2.0
117,4,0,11106,6,CCALPeps,3909.937,3778.903,0.095788896116923,0.8987767247956148,0.10122327520438523,0.904211103883077,7.0,2.0
118,4,0,12340,6,CCVE,,,,,,,7.0,2.0
119,4,0,12340,6,CCALPeps,3646.152,3501.674,0.13534863587052876,0.3349208397598714,0.6650791602401286,0.8646513641294712,7.0,2.0
120,4,0,13574,6,CCVE,1440.383,393.822,0.4559723331319246,0.4559723331319246,0.5440276668680755,0.5440276668680755,7.0,2.0
121,4,0,13574,6,CCALPeps,3812.247,3682.791,0.4558918109604263,0.45596917154185634,0.5440308284581437,0.5441081890395737,7.0,2.0
122,4,0,14808,6,CCVE,,,,,,,7.0,2.0
123,4,0,14808,6,CCALPeps,3439.365,3291.902,0.7078566631815817,0.9805332249152585,0.019466775084741508,0.2921433368184183,7.0,2.0
124,4,0,16042,6,CCVE,,,,,,,7.0,2.0
125,4,0,16042,6,CCALPeps,3002.876,2879.408,0.9016488306909505,0.9899832268460359,0.01001677315396407,0.09835116930904947,7.0,2.0
126,4,0,17276,6,CCVE,1555.141,449.634,0.7944889219884566,0.7944889219884566,0.20551107801154347,0.20551107801154347,7.0,2.0
127,4,0,17276,6,CCALPeps,4012.133,3865.338,0.7943408749311603,0.7943615471885768,0.20563845281142326,0.20565912506883963,7.0,2.0
128,4,0,18510,6,CCVE,1481.257,443.399,1.0,1.0,0.0,0.0,7.0,2.0
129,4,0,18510,6,CCALPeps,3889.482,3769.152,0.9997778707376658,0.9997927985407056,0.00020720145929447673,0.00022212926233422525,7.0,2.0
130,4,0,19744,6,CCVE,1500.364,466.589,1.0,1.0,0.0,0.0,7.0,2.0
131,4,0,19744,6,CCALPeps,4744.78,4614.379,0.9997797665978353,0.9998332179294903,0.00016678207050972897,0.00022023340216470455,7.0,2.0
132,4,0,20978,6,CCVE,6689.339,5569.831,0.06156925617604251,0.7860545792289526,0.21394542077104733,0.9384307438239574,7.0,2.0
133,4,0,20978,6,CCALPeps,4076.024,3934.575,0.061914089269478556,0.7858599526831739,0.21414004731682612,0.9380859107305215,7.0,2.0
134,4,0,22212,6,CCVE,1580.461,427.375,0.9536787755854692,0.9536787755854692,0.046321224414530696,0.046321224414530696,7.0,2.0
135,4,0,22212,6,CCALPeps,3692.31,3539.206,0.9535042391534134,0.953590121366668,0.046409878633332055,0.04649576084658657,7.0,2.0
136,4,0,23446,6,CCVE,,,,,,,7.0,2.0
137,4,0,23446,6,CCALPeps,3591.909,3447.043,0.04544762488721499,0.91974314675395,0.08025685324605007,0.954552375112785,7.0,2.0
138,4,0,24680,6,CCVE,1546.483,444.619,0.825802296117502,0.825802296117502,0.174197703882498,0.174197703882498,7.0,2.0
139,4,0,24680,6,CCALPeps,4047.688,3926.875,0.825663977879616,0.825683862356644,0.17431613764335596,0.17433602212038396,7.0,2.0
140,4,0,25914,6,CCVE,2009.841,451.756,0.5904703014098942,0.5904703014098942,0.4095296985901057,0.4095296985901057,7.0,2.0
