,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
234,5,0,22212,6,CCVE,5280.626,3940.929,0.5445215464886359,0.5445215464886359,0.45547845351136407,0.45547845351136407,8.0,4.0
235,5,0,22212,6,CCALPeps,5769.083,5658.643,0.5444488163772101,0.5444488163772107,0.45555118362278935,0.45555118362278985,8.0,4.0
236,5,0,23446,6,CCVE,5143.434,3834.399,0.17685422900316455,0.17685422900316455,0.8231457709968355,0.8231457709968355,8.0,4.0
237,5,0,23446,6,CCALPeps,7386.474,7146.067,0.17718559078208002,0.17718559078208024,0.8228144092179197,0.82281440921792,8.0,4.0
238,5,0,24680,6,CCVE,5567.656,4080.946,0.543779377735999,0.543779377735999,0.456220622264001,0.456220622264001,8.0,4.0
239,5,0,24680,6,CCALPeps,5955.135,5845.183,0.5437345460748744,0.5437345460748749,0.4562654539251251,0.45626545392512563,8.0,4.0
240,5,0,25914,6,CCVE,5667.983,4273.992,0.5441700634202828,0.5441700634202828,0.45582993657971704,0.45582993657971704,8.0,4.0
241,5,0,25914,6,CCALPeps,7575.818,7385.507,0.5441610565607,0.5441610565607004,0.45583894343929965,0.4558389434393,8.0,4.0
242,5,0,27148,6,CCVE,,,,,,,8.0,4.0
243,5,0,27148,6,CCALPeps,8092.138,7959.614,0.03632959534822944,0.0973030420138099,0.9026969579861901,0.9636704046517706,8.0,4.0
244,5,0,28382,6,CCVE,,,,,,,8.0,4.0
245,5,0,28382,6,CCALPeps,7081.82,6963.806,0.12399910976961283,0.12399910976961301,0.876000890230387,0.8760008902303872,8.0,4.0
246,5,0,29616,6,CCVE,7621.385,5450.755,0.4546184101290092,0.4546184101290092,0.5453815898709907,0.5453815898709907,8.0,4.0
247,5,0,29616,6,CCALPeps,6913.568,6733.129,0.45466320584122233,0.45466320584122283,0.5453367941587772,0.5453367941587777,8.0,4.0
248,5,0,30850,6,CCVE,6407.079,4294.595,0.9461383916951883,0.9461383916951883,0.05386160830481169,0.05386160830481169,8.0,4.0
249,5,0,30850,6,CCALPeps,6886.673,6767.399,0.9460482626090195,0.9460482626090198,0.053951737390980296,0.05395173739098043,8.0,4.0
250,5,0,32084,6,CCVE,6103.207,4272.528,0.6764725268928687,0.6764725268928687,0.32352747310713126,0.32352747310713126,8.0,4.0
251,5,0,32084,6,CCALPeps,8081.687,7921.778,0.6764038326278854,0.6764038326278858,0.3235961673721142,0.3235961673721146,8.0,4.0
252,5,0,33318,6,CCVE,6066.738,4549.33,0.4800995318974125,0.4800995318974125,0.5199004681025875,0.5199004681025875,8.0,4.0
253,5,0,33318,6,CCALPeps,8757.932,8600.859,0.48003198373463984,0.48005328367472233,0.5199467163252777,0.5199680162653602,8.0,4.0
254,5,0,34552,6,CCVE,inf,inf,,,,,8.0,4.0
255,5,0,34552,6,CCALPeps,8958.968,8833.842,0.8324122711971386,0.8911228922500062,0.10887710774999385,0.16758772880286144,8.0,4.0
256,5,0,35786,6,CCVE,6728.627,4877.667,0.7181207996851459,0.7181207996851459,0.28187920031485414,0.28187920031485414,8.0,4.0
257,5,0,35786,6,CCALPeps,6539.613,6368.558,0.7180383793781866,0.718038379378187,0.281961620621813,0.2819616206218134,8.0,4.0
