,N,dovar,obsvar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
60,5,0,-1,1234,6,CVE,3.2803999999999993,2.7979999999999996,0.158187555138731,0.158187555138731,0.04181244486126896,0.04181244486126896
61,5,0,-1,1234,6,CCVE,94.7314,10.636800000000001,0.158187555138731,0.158187555138731,0.04181244486126896,0.04181244486126896
62,5,0,-1,1234,6,CCALPeps,774.0596,770.8386,0.15817583365854282,0.15818202992089064,0.041817970079109354,0.04182416634145717
63,5,0,-1,2468,6,CVE,2.8318000000000003,2.41,0.1994639214890595,0.1994639214890595,0.0005360785109404867,0.0005360785109404867
64,5,0,-1,2468,6,CCVE,89.8248,10.5702,0.1994639214890595,0.1994639214890595,0.0005360785109404868,0.0005360785109404868
65,5,0,-1,2468,6,CCALPeps,743.9538,740.618,0.19945331943340286,0.1994534713534206,0.0005465286465794055,0.0005466805665971442
66,5,0,-1,3702,6,CVE,3.2912,2.8144,0.1913415608976234,0.1913415608976234,0.008658439102376635,0.008658439102376635
67,5,0,-1,3702,6,CCVE,105.52240000000002,20.500999999999998,0.17562520720769154,0.19207976984950195,0.007920230150498071,0.02437479279230845
68,5,0,-1,3702,6,CCALPeps,740.4168,737.2567999999999,0.17550335427827687,0.1919147682676248,0.008085231732375209,0.02449664572172312
69,5,0,-1,4936,6,CVE,2.9552,2.521,0.07475741978350066,0.07475741978350066,0.12524258021649934,0.12524258021649934
70,5,0,-1,4936,6,CCVE,105.9286,11.2058,0.07475741978350067,0.07475741978350067,0.1252425802164993,0.1252425802164993
71,5,0,-1,4936,6,CCALPeps,775.9498000000001,772.9237999999999,0.07476989629653188,0.07477566365372679,0.12522433634627322,0.12523010370346813
72,5,0,-1,6170,6,CVE,3.0387999999999997,2.5957999999999997,0.1858680486346422,0.1858680486346422,0.01413195136535778,0.01413195136535778
73,5,0,-1,6170,6,CCVE,101.75820000000002,11.322999999999999,0.1858680486346422,0.1858680486346422,0.014131951365357784,0.014131951365357784
74,5,0,-1,6170,6,CCALPeps,813.5206000000001,810.3040000000001,0.18584188884822664,0.18584337732990291,0.014156622670097074,0.014158111151773367
75,5,0,-1,7404,6,CVE,3.272,2.7664,0.0656967218293397,0.0656967218293397,0.1343032781706603,0.1343032781706603
76,5,0,-1,7404,6,CCVE,inf,inf,,,,
77,5,0,-1,7404,6,CCALPeps,845.1268,841.8783999999999,0.06448568529615656,0.06600011973275846,0.13399988026724155,0.13551431470384342
78,5,0,-1,8638,6,CVE,3.021,2.5804,0.18058252427184468,0.18058252427184468,0.019417475728155338,0.019417475728155338
79,5,0,-1,8638,6,CCVE,98.496,10.1168,0.18058252427184465,0.18058252427184465,0.019417475728155338,0.019417475728155338
80,5,0,-1,8638,6,CCALPeps,776.186,773.2282,0.18053491259885107,0.18054111453408836,0.019458885465911634,0.019465087401148905
81,5,0,-1,9872,6,CVE,3.1348,2.6125999999999996,0.13753853819563389,0.13753853819563389,0.062461461804366104,0.062461461804366104
82,5,0,-1,9872,6,CCVE,107.55,22.2896,0.13480416727715788,0.1432951351006984,0.05670486489930161,0.06519583272284214
83,5,0,-1,9872,6,CCALPeps,631.683,628.3844000000001,0.13687996315980788,0.1411200770103199,0.0588799229896801,0.06312003684019211
84,5,0,-1,11106,6,CVE,3.2237999999999998,2.7304,0.133793692125467,0.133793692125467,0.06620630787453304,0.06620630787453304
