,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
42,4,0,6170,6,CVE,5.4434,4.8564,0.12224804814184469,0.12224804814184469,0.8777519518581552,0.8777519518581552,7.0,2.0
43,4,0,6170,6,CCVE,177.9098,57.9696,0.12224804814184469,0.12224804814184469,0.8777519518581552,0.8777519518581552,7.0,2.0
44,4,0,6170,6,CCALPeps,3094.8476,3089.8802,0.12231266908289395,0.12232692028384688,0.8776730797161532,0.877687330917106,7.0,2.0
45,4,0,7404,6,CVE,5.463800000000001,4.932,0.9750362589048812,0.9750362589048812,0.024963741095118747,0.024963741095118747,7.0,2.0
46,4,0,7404,6,CCVE,,,,,,,7.0,2.0
47,4,0,7404,6,CCALPeps,2360.087,2355.4683999999997,0.8822408442860081,0.9994833364417377,0.000516663558262298,0.11775915571399186,7.0,2.0
48,4,0,8638,6,CVE,6.003000000000001,5.410200000000001,0.07839576932498815,0.07839576932498815,0.9216042306750118,0.9216042306750118,7.0,2.0
49,4,0,8638,6,CCVE,156.68599999999998,53.011,0.07839576932498817,0.07839576932498817,0.9216042306750118,0.9216042306750118,7.0,2.0
50,4,0,8638,6,CCALPeps,2245.2547999999997,2240.9124,0.07848804208465664,0.07852494737361003,0.92147505262639,0.9215119579153433,7.0,2.0
51,4,0,9872,6,CVE,5.7094000000000005,5.1196,0.03537264420331238,0.03537264420331238,0.9646273557966876,0.9646273557966876,7.0,2.0
52,4,0,9872,6,CCVE,,,,,,,7.0,2.0
53,4,0,9872,6,CCALPeps,1565.562,1560.9396000000002,0.01759054747829848,0.13951970912936495,0.860480290870635,0.9824094525217015,7.0,2.0
54,4,0,11106,6,CVE,5.972800000000001,5.4402,0.10720735756421652,0.10720735756421652,0.8927926424357834,0.8927926424357834,7.0,2.0
55,4,0,11106,6,CCVE,,,,,,,7.0,2.0
56,4,0,11106,6,CCALPeps,2413.5432,2409.0480000000002,0.09578889611692298,0.8987767247956149,0.10122327520438516,0.904211103883077,7.0,2.0
57,4,0,12340,6,CVE,5.321,4.7976,0.18894085315271603,0.18894085315271603,0.811059146847284,0.811059146847284,7.0,2.0
58,4,0,12340,6,CCVE,,,,,,,7.0,2.0
59,4,0,12340,6,CCALPeps,2244.1034,2239.5072,0.13534863587052876,0.3349208397598714,0.6650791602401286,0.8646513641294713,7.0,2.0
60,5,0,1234,6,CVE,25.1314,24.3882,0.7935390414666701,0.7935390414666701,0.20646095853333002,0.20646095853333002,9.0,4.0
61,5,0,1234,6,CCVE,743.1322,615.3864,0.79353904146667,0.79353904146667,0.20646095853333002,0.20646095853333002,9.0,4.0
62,5,0,1234,6,CCALPeps,5045.767599999999,5040.4547999999995,0.793316139543041,0.7933321183248662,0.20666788167513386,0.20668386045695894,9.0,4.0
63,5,0,2468,6,CVE,23.5878,22.860999999999997,0.6698402981655568,0.6698402981655568,0.3301597018344433,0.3301597018344433,9.0,4.0
64,5,0,2468,6,CCVE,720.3146,600.0526,0.6698402981655568,0.6698402981655568,0.33015970183444326,0.33015970183444326,9.0,4.0
65,5,0,2468,6,CCALPeps,4303.8482,4297.9044,0.6698148466611804,0.6698240605455132,0.3301759394544868,0.3301851533388196,9.0,4.0
66,5,0,3702,6,CVE,25.0708,24.3872,0.1757092866410814,0.1757092866410814,0.8242907133589186,0.8242907133589186,9.0,4.0
67,5,0,3702,6,CCVE,,,,,,,9.0,4.0
68,5,0,3702,6,CCALPeps,4537.4216,4532.3314,0.10744768189559123,0.9853701632500922,0.01462983674990781,0.8925523181044088,9.0,4.0
69,5,0,4936,6,CVE,24.4352,23.6952,0.9602623960833752,0.9602623960833752,0.03973760391662484,0.03973760391662484,9.0,4.0
70,5,0,4936,6,CCVE,760.557,621.8853999999999,0.9602623960833752,0.9602623960833752,0.039737603916624856,0.039737603916624856,9.0,4.0
71,5,0,4936,6,CCALPeps,5063.3372,5058.147800000001,0.9601151901961339,0.9601521099890402,0.039847890010959786,0.03988480980386609,9.0,4.0
72,5,0,6170,6,CVE,25.3332,24.444399999999998,0.3800288208123438,0.3800288208123438,0.6199711791876562,0.6199711791876562,9.0,4.0
73,5,0,6170,6,CCVE,797.0276,659.429,0.38002882081234374,0.38002882081234374,0.6199711791876562,0.6199711791876562,9.0,4.0
74,5,0,6170,6,CCALPeps,5635.081800000001,5629.621000000001,0.3800462421658326,0.3800624335811008,0.6199375664188992,0.6199537578341674,9.0,4.0
75,5,0,7404,6,CVE,24.944,24.230200000000004,0.10398216589460123,0.10398216589460123,0.8960178341053987,0.8960178341053987,9.0,4.0
76,5,0,7404,6,CCVE,,,,,,,9.0,4.0
77,5,0,7404,6,CCALPeps,4968.5253999999995,4963.1464,0.1011472853511092,0.1160945538227819,0.8839054461772181,0.8988527146488908,9.0,4.0
78,5,0,8638,6,CVE,23.7412,23.0272,0.4647107970215634,0.4647107970215634,0.5352892029784365,0.5352892029784365,9.0,4.0
79,5,0,8638,6,CCVE,814.9956,684.538,0.4647107970215634,0.4647107970215634,0.5352892029784366,0.5352892029784366,9.0,4.0
80,5,0,8638,6,CCALPeps,4867.772,4862.8994,0.4647850268001132,0.46480402043774144,0.5351959795622585,0.5352149731998868,9.0,4.0
81,5,0,9872,6,CVE,24.867399999999996,24.1676,0.7348774229996312,0.7348774229996312,0.26512257700036873,0.26512257700036873,9.0,4.0
82,5,0,9872,6,CCVE,,,,,,,9.0,4.0
83,5,0,9872,6,CCALPeps,3603.2426,3597.2966,0.5854053473450385,0.7651786432235885,0.23482135677641147,0.41459465265496154,9.0,4.0
84,5,0,11106,6,CVE,30.983000000000004,30.3478,0.7103557081905401,0.7103557081905401,0.28964429180946005,0.28964429180946005,9.0,4.0
85,5,0,11106,6,CCVE,,,,,,,9.0,4.0
86,5,0,11106,6,CCALPeps,5111.9956,5107.1485999999995,0.7091626981596082,0.8229624362356271,0.17703756376437285,0.29083730184039175,9.0,4.0
87,5,0,12340,6,CVE,24.4968,23.806200000000004,0.9588186059115333,0.9588186059115333,0.04118139408846655,0.04118139408846655,9.0,4.0
88,5,0,12340,6,CCVE,,,,,,,9.0,4.0
